,date,location_ordinal,sku,price,discount,color_desc,style_desc,pid_desc,district_ordinal,state_ordinal,Discount,store_ID
36474,2017-10-08,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
36532,2017-10-10,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
36711,2017-10-06,3,652,8.0,2.61,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32625,943
36763,2017-10-05,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
37295,2017-10-31,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
37440,2017-10-27,3,652,8.0,2.61,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32625,943
37534,2017-10-29,3,652,8.0,2.61,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32625,943
37649,2017-11-11,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
37705,2017-11-10,3,652,8.0,2.61,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32625,943
37837,2017-11-07,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
37927,2017-11-17,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
37964,2017-11-16,3,652,8.0,2.61,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32625,943
38008,2017-11-19,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
38056,2017-11-18,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
38182,2017-11-15,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
38226,2017-11-14,3,652,8.0,2.6,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.325,943
38283,2017-11-25,3,652,8.0,2.46,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.308270677,943
38494,2017-11-21,3,652,8.0,2.15,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.269423559,943
38526,2017-11-20,3,652,8.0,2.68,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.335839599,943
38571,2017-11-22,3,652,8.0,2.8,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.350877193,943
38601,2017-12-03,3,652,8.0,2.59,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.324561404,943
38654,2017-12-02,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
38682,2017-12-05,3,652,8.0,2.59,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.324561404,943
38939,2017-12-10,3,652,8.0,2.54,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.31829573899999997,943
38985,2017-12-13,3,652,8.0,2.78,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.34837092700000005,943
39050,2017-12-07,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
39095,2017-12-06,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
39242,2017-12-18,3,652,8.0,2.57,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.322055138,943
39278,2017-12-21,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
39317,2017-12-20,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
39378,2017-12-14,3,652,8.0,1.3,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.162907268,943
39448,2017-12-16,3,652,8.0,2.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.250626566,943
39790,2018-01-04,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
39821,2018-01-03,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
40120,2018-01-14,3,652,8.0,1.29,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.161654135,943
40160,2018-01-13,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
40333,2018-01-21,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
40419,2018-01-17,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
40497,2018-01-29,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
40566,2018-01-25,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
40617,2018-02-04,3,652,8.0,2.59,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.324561404,943
40668,2018-02-06,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
40839,2018-02-15,3,652,8.0,1.29,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.161654135,943
41066,2018-02-17,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
41245,2018-02-24,3,652,8.0,2.58,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32330827100000004,943
41265,2018-02-27,3,652,8.0,2.58,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32330827100000004,943
41291,2018-02-26,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
41312,2018-03-09,3,652,8.0,2.58,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32330827100000004,943
41378,2018-03-05,3,652,8.0,2.58,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32330827100000004,943
41396,2018-03-04,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
41462,2018-03-17,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
41704,2018-03-27,3,652,8.0,2.59,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.324561404,943
41716,2018-03-26,3,652,8.0,2.58,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32330827100000004,943
41748,2018-03-20,3,652,8.0,2.58,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32330827100000004,943
41788,2018-03-22,3,652,8.0,2.58,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.32330827100000004,943
41878,2018-03-28,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
42143,2018-04-18,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
42163,2018-04-17,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
42179,2018-04-20,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
42237,2018-04-14,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
42284,2018-04-16,3,652,8.0,2.39,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.299498747,943
42298,2018-04-15,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
42367,2018-04-28,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
42407,2018-04-27,3,652,8.0,1.59,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.19924812,943
42637,2018-04-30,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
42709,2018-05-02,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
42948,2018-05-10,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43069,2018-05-21,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
43097,2018-05-16,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43110,2018-05-15,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43243,2018-05-27,3,652,8.0,2.39,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.299498747,943
43337,2018-05-24,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43420,2018-05-26,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43569,2018-06-06,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43608,2018-06-01,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43636,2018-05-31,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43734,2018-06-13,3,652,8.0,2.39,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.299498747,943
43800,2018-06-15,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
43850,2018-06-14,3,652,8.0,2.42,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.303258145,943
43887,2018-06-09,3,652,8.0,2.98,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.373433584,943
43932,2018-06-08,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
43957,2018-06-11,3,652,8.0,2.46,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.308270677,943
44170,2018-06-22,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
44210,2018-06-17,3,652,8.0,1.49,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.186716792,943
44348,2018-06-29,3,652,8.0,1.19,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.149122807,943
44370,2018-06-28,3,652,8.0,1.59,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.19924812,943
44408,2018-07-01,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
44475,2018-06-25,3,652,8.0,2.39,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.299498747,943
44507,2018-06-24,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
44576,2018-06-26,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
44607,2018-07-07,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
44631,2018-07-06,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
44741,2018-07-02,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
44841,2018-07-04,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
44995,2018-07-16,3,652,8.0,2.39,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.299498747,943
45087,2018-07-10,3,652,8.0,0.0,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.0,943
45141,2018-07-13,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
45316,2018-07-19,3,652,8.0,1.59,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.19924812,943
45474,2018-07-31,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
45786,2018-08-09,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
45860,2018-08-03,3,652,8.0,2.39,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.299498747,943
45902,2018-08-06,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
45947,2018-08-05,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
45985,2018-08-16,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
46029,2018-08-18,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
46229,2018-08-24,3,652,8.0,2.38,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.298245614,943
46407,2018-08-22,3,652,8.0,2.39,BLACK,PCTN BLACK BK,PCTN BLACK BK,4,9,0.299498747,943
